CustomerKey,RentalKey,FilmKey,DateKey,Category,Rating,Amount,StoreID,DayOfWeek,WeekOfYear,Month
340,7517,493,8964,Foreign,R,0.99,2,7,30,7
568,8286,493,9733,Foreign,R,0.99,2,1,30,7
31,11307,493,12754,Foreign,R,0.99,2,5,33,8
513,12319,493,13766,Foreign,R,0.99,2,7,33,8
561,12687,493,14134,Foreign,R,0.99,2,1,33,8
265,6,626,1163,Sci-Fi,NC-17,3.99,2,3,24,6
385,705,626,1959,Sci-Fi,NC-17,0.99,1,6,24,6
513,1049,626,2361,Sci-Fi,NC-17,2.99,2,7,24,6
492,1073,626,2388,Sci-Fi,NC-17,4.99,1,7,24,6
82,1358,626,2711,Sci-Fi,NC-17,1.99,2,1,24,6
331,2670,626,4121,Sci-Fi,NC-17,1.99,2,5,27,7
109,3200,626,4647,Sci-Fi,NC-17,4.99,1,6,27,7
226,4900,626,6347,Sci-Fi,NC-17,2.99,2,2,28,7
220,5051,626,6498,Sci-Fi,NC-17,1.99,1,3,28,7
582,5178,626,6625,Sci-Fi,NC-17,5.99,2,3,28,7
165,5186,626,6633,Sci-Fi,NC-17,4.99,1,3,28,7
499,5834,626,7281,Sci-Fi,NC-17,4.99,2,4,30,7
170,6146,626,7593,Sci-Fi,NC-17,0.99,2,4,30,7
564,7612,626,9059,Sci-Fi,NC-17,3.99,1,7,30,7
206,8634,626,10081,Sci-Fi,NC-17,4.99,2,1,30,7
404,8657,626,10104,Sci-Fi,NC-17,5.99,1,1,30,7
31,8783,626,10230,Sci-Fi,NC-17,6.99,1,2,31,8
78,9539,626,10986,Sci-Fi,NC-17,0.99,2,3,31,8
143,11513,626,12960,Sci-Fi,NC-17,0.99,2,6,33,8
47,11775,626,13222,Sci-Fi,NC-17,0.99,1,6,33,8
136,11939,626,13386,Sci-Fi,NC-17,0.99,2,3,7,2
382,11979,626,13426,Sci-Fi,NC-17,0.99,1,6,33,8
462,13997,626,15444,Sci-Fi,NC-17,2.99,2,3,34,8
582,14087,626,15534,Sci-Fi,NC-17,0.99,2,3,34,8
106,14235,626,15682,Sci-Fi,NC-17,4.99,1,3,34,8
433,17,687,1178,New,R,5.99,1,4,24,6
259,1553,687,2928,New,R,8.99,1,2,25,6
583,2388,687,3839,New,R,4.99,1,4,27,7
30,2808,687,4259,New,R,6.99,1,5,27,7
36,5122,687,6569,New,R,4.99,1,3,28,7
233,6950,687,8397,New,R,4.99,1,6,30,7
566,7209,687,8656,New,R,6.99,1,6,30,7
368,8460,687,9907,New,R,4.99,1,1,30,7
395,8867,687,10314,New,R,4.99,1,2,31,8
240,11976,687,13423,New,R,4.99,1,6,33,8
457,12096,687,13543,New,R,4.99,1,7,33,8
200,12868,687,14315,New,R,4.99,1,1,33,8
139,13034,687,14481,New,R,4.99,1,1,33,8
397,182,144,1368,Sci-Fi,G,1.99,1,4,24,6
527,1168,144,2493,Sci-Fi,G,0.99,2,7,24,6
452,1541,144,2914,Sci-Fi,G,0.99,2,2,25,6
291,2619,144,4070,Sci-Fi,G,0.99,2,5,27,7
296,3833,144,5280,Sci-Fi,G,2.99,1,7,27,7
464,3998,144,5445,Sci-Fi,G,0.99,2,7,27,7
354,5159,144,6606,Sci-Fi,G,3.99,1,3,28,7
228,6783,144,8230,Sci-Fi,G,0.99,1,6,30,7
410,7816,144,9263,Sci-Fi,G,0.99,1,7,30,7
576,8527,144,9974,Sci-Fi,G,2.99,2,1,30,7
597,8762,144,10209,Sci-Fi,G,0.99,2,2,31,8
324,9542,144,10989,Sci-Fi,G,3.99,2,3,31,8
231,10629,144,12076,Sci-Fi,G,1.99,2,4,33,8
91,11337,144,12784,Sci-Fi,G,2.99,1,6,33,8
160,12481,144,13928,Sci-Fi,G,0.99,2,7,33,8
444,13730,144,15177,Sci-Fi,G,0.99,1,2,34,8
408,13868,144,15315,Sci-Fi,G,0.99,2,2,34,8
120,16,181,1177,Sci-Fi,R,7.99,2,4,24,6
27,820,181,2091,Sci-Fi,R,9.99,2,6,24,6
591,4309,181,5756,Sci-Fi,R,6.99,2,1,27,7
411,4768,181,6215,Sci-Fi,R,5.99,2,2,28,7
503,4964,181,6411,Sci-Fi,R,7.99,2,2,28,7
233,6202,181,7649,Sci-Fi,R,4.99,2,5,30,7
510,6663,181,8110,Sci-Fi,R,8.99,2,5,30,7
124,8077,181,9524,Sci-Fi,R,4.99,2,1,30,7
35,13234,181,14681,Sci-Fi,R,5.99,2,1,33,8
227,13482,181,14929,Sci-Fi,R,4.99,2,2,34,8
183,13501,181,14948,Sci-Fi,R,6.99,2,2,34,8
190,331,417,1539,Foreign,R,0.99,1,5,24,6
385,757,417,2018,Foreign,R,0.99,2,6,24,6
158,1026,417,2337,Foreign,R,0.99,2,7,24,6
285,2118,417,3569,Foreign,R,0.99,2,4,27,7
76,2257,417,3708,Foreign,R,0.99,2,4,27,7
425,3105,417,4556,Foreign,R,0.99,1,6,27,7
300,5281,417,6728,Foreign,R,0.99,2,3,28,7
111,6091,417,7538,Foreign,R,0.99,1,4,30,7
296,6636,417,8083,Foreign,R,0.99,2,5,30,7
51,6810,417,8257,Foreign,R,0.99,2,6,30,7
440,7824,417,9271,Foreign,R,0.99,2,7,30,7
557,7885,417,9332,Foreign,R,0.99,1,7,30,7
86,9096,417,10543,Foreign,R,0.99,2,2,31,8
184,11380,417,12827,Foreign,R,3.99,2,6,33,8
480,12522,417,13969,Foreign,R,2.99,1,7,33,8
384,13226,417,14673,Foreign,R,4.99,1,1,33,8
483,13280,417,14727,Foreign,R,0.99,2,1,33,8
373,13589,417,15036,Foreign,R,0.99,2,2,34,8
553,14054,417,15501,Foreign,R,0.99,2,3,34,8
556,1692,559,3090,Games,PG-13,4.99,1,2,25,6
176,1845,559,3263,Games,PG-13,4.99,1,3,25,6
485,2760,559,4211,Games,PG-13,4.99,1,5,27,7
91,2917,559,4368,Games,PG-13,4.99,1,5,27,7
72,4364,559,5811,Games,PG-13,4.99,2,1,27,7
500,4506,559,5953,Games,PG-13,4.99,2,1,27,7
474,5439,559,6886,Games,PG-13,4.99,2,3,28,7
535,7194,559,8641,Games,PG-13,4.99,1,6,30,7
486,7602,559,9049,Games,PG-13,4.99,2,7,30,7
166,7731,559,9178,Games,PG-13,7.99,1,7,30,7
471,8554,559,10001,Games,PG-13,4.99,2,1,30,7
40,8817,559,10264,Games,PG-13,4.99,2,2,31,8
425,8917,559,10364,Games,PG-13,4.99,1,2,31,8
234,9130,559,10577,Games,PG-13,4.99,2,2,31,8
458,10506,559,11953,Games,PG-13,6.99,1,4,33,8
460,11076,559,12523,Games,PG-13,6.99,2,5,33,8
51,11685,559,13132,Games,PG-13,7.99,1,6,33,8
565,11744,559,13191,Games,PG-13,4.99,2,6,33,8
490,12972,559,14419,Games,PG-13,6.99,2,1,33,8
299,13810,559,15257,Games,PG-13,4.99,1,2,34,8
528,14427,559,15874,Games,PG-13,6.99,2,3,34,8
499,81,712,1251,Sci-Fi,R,6.99,2,4,24,6
586,2279,712,3730,Sci-Fi,R,4.99,2,4,27,7
39,3194,712,4641,Sci-Fi,R,4.99,2,6,27,7
401,3762,712,5209,Sci-Fi,R,6.99,2,7,27,7
582,5675,712,7122,Sci-Fi,R,4.99,2,4,30,7
576,7456,712,8903,Sci-Fi,R,4.99,2,7,30,7
103,8328,712,9775,Sci-Fi,R,4.99,2,1,30,7
107,8992,712,10439,Sci-Fi,R,8.99,2,2,31,8
591,11483,712,12930,Sci-Fi,R,5.99,2,6,33,8
4,11952,712,13399,Sci-Fi,R,8.99,2,6,33,8
255,13045,712,14492,Sci-Fi,R,4.99,2,1,33,8
210,14058,712,15505,Sci-Fi,R,9.99,2,3,34,8
485,753,827,2013,Drama,NC-17,4.99,1,6,24,6
198,1392,827,2747,Drama,NC-17,4.99,1,1,24,6
241,1502,827,2869,Drama,NC-17,5.99,2,2,25,6
332,2159,827,3610,Drama,NC-17,4.99,1,4,27,7
80,3076,827,4527,Drama,NC-17,4.99,1,6,27,7
267,4127,827,5574,Drama,NC-17,4.99,2,1,27,7
184,5022,827,6469,Drama,NC-17,4.99,2,3,28,7
226,5896,827,7343,Drama,NC-17,4.99,2,4,30,7
179,7553,827,9000,Drama,NC-17,4.99,1,7,30,7
277,7778,827,9225,Drama,NC-17,8.99,2,7,30,7
61,8309,827,9756,Drama,NC-17,4.99,2,1,30,7
306,9583,827,11030,Drama,NC-17,5.99,1,3,31,8
85,9768,827,11215,Drama,NC-17,4.99,2,3,31,8
54,10604,827,12051,Drama,NC-17,5.99,2,4,33,8
393,10917,827,12364,Drama,NC-17,6.99,2,5,33,8
248,11031,827,12478,Drama,NC-17,7.99,2,5,33,8
436,13244,827,14691,Drama,NC-17,4.99,1,1,33,8
95,13413,827,14860,Drama,NC-17,4.99,1,2,34,8
148,14061,827,15508,Drama,NC-17,4.99,2,3,34,8
512,3714,261,5161,Animation,NC-17,3.99,1,7,27,7
545,7148,261,8595,Animation,NC-17,3.99,1,6,30,7
162,9411,261,10858,Animation,NC-17,6.99,1,3,31,8
489,13898,261,15345,Animation,NC-17,2.99,1,2,34,8
381,14183,261,15630,Animation,NC-17,2.99,1,3,34,8
201,133,513,1307,Classics,PG-13,4.99,2,4,24,6
524,1127,513,2444,Classics,PG-13,8.99,1,7,24,6
347,3508,513,4955,Classics,PG-13,8.99,2,6,27,7
588,3885,513,5332,Classics,PG-13,4.99,1,7,27,7
329,4000,513,5447,Classics,PG-13,4.99,2,7,27,7
585,5958,513,7405,Classics,PG-13,4.99,1,4,30,7
116,6014,513,7461,Classics,PG-13,4.99,2,4,30,7
447,7219,513,8666,Classics,PG-13,4.99,2,6,30,7
523,7776,513,9223,Classics,PG-13,7.99,1,7,30,7
124,8843,513,10290,Classics,PG-13,8.99,2,2,31,8
37,9512,513,10959,Classics,PG-13,6.99,2,3,31,8
248,11040,513,12487,Classics,PG-13,4.99,2,5,33,8
97,11074,513,12521,Classics,PG-13,4.99,2,5,33,8
1,12594,513,14041,Classics,PG-13,4.99,1,7,33,8
143,12664,513,14111,Classics,PG-13,4.99,2,1,33,8
164,12975,513,14422,Classics,PG-13,5.99,1,1,33,8
138,13302,513,14749,Classics,PG-13,7.99,2,1,33,8
439,914,797,2204,Music,R,0.99,2,7,24,6
453,1311,797,2658,Music,R,0.99,2,1,24,6
129,2297,797,3748,Music,R,0.99,2,4,27,7
130,3677,797,5124,Music,R,0.99,1,7,27,7
127,5296,797,6743,Music,R,0.99,2,3,28,7
110,5694,797,7141,Music,R,0.99,2,4,30,7
424,5839,797,7286,Music,R,0.99,2,4,30,7
561,6247,797,7694,Music,R,0.99,1,5,30,7
178,6688,797,8135,Music,R,0.99,2,5,30,7
300,8749,797,10196,Music,R,0.99,1,2,31,8
375,10168,797,11615,Music,R,0.99,2,4,33,8
191,10930,797,12377,Music,R,0.99,2,5,33,8
457,13238,797,14685,Music,R,1.99,1,1,33,8
571,13504,797,14951,Music,R,0.99,1,2,34,8
314,13888,797,15335,Music,R,0.99,2,2,34,8
257,935,186,2228,Comedy,G,4.99,1,7,24,6
326,4685,186,6132,Comedy,G,4.99,1,2,28,7
471,6212,186,7659,Comedy,G,4.99,1,5,30,7
103,9731,186,11178,Comedy,G,4.99,1,3,31,8
260,11229,186,12676,Comedy,G,6.99,1,5,33,8
338,13789,186,15236,Comedy,G,4.99,1,2,34,8
393,985,444,2286,Family,NC-17,2.99,1,7,24,6
556,1256,444,2590,Family,NC-17,5.99,1,1,24,6
170,1841,444,3258,Family,NC-17,2.99,1,3,25,6
521,4579,444,6026,Family,NC-17,2.99,1,2,28,7
68,4687,444,6134,Family,NC-17,2.99,1,2,28,7
289,4949,444,6396,Family,NC-17,2.99,1,2,28,7
201,9233,444,10680,Family,NC-17,2.99,1,2,31,8
370,9261,444,10708,Family,NC-17,2.99,1,2,31,8
220,9876,444,11323,Family,NC-17,2.99,1,3,31,8
47,13986,444,15433,Family,NC-17,2.99,1,3,34,8
352,14211,444,15658,Family,NC-17,4.99,1,3,34,8
483,14412,444,15859,Family,NC-17,2.99,1,3,34,8
380,1005,690,2310,Foreign,PG,5.99,1,7,24,6
26,2828,690,4279,Foreign,PG,2.99,1,5,27,7
447,2904,690,4355,Foreign,PG,4.99,1,5,27,7
162,3899,690,5346,Foreign,PG,6.99,2,7,27,7
400,4779,690,6226,Foreign,PG,6.99,1,2,28,7
335,5536,690,6983,Foreign,PG,2.99,1,4,30,7
7,5648,690,7095,Foreign,PG,2.99,1,4,30,7
497,6770,690,8217,Foreign,PG,2.99,2,5,30,7
116,9195,690,10642,Foreign,PG,2.99,1,2,31,8
464,9454,690,10901,Foreign,PG,2.99,2,3,31,8
295,9938,690,11385,Foreign,PG,2.99,1,3,31,8
179,10477,690,11924,Foreign,PG,3.99,1,4,33,8
215,11687,690,13134,Foreign,PG,2.99,2,6,33,8
374,11878,690,13325,Foreign,PG,3.99,1,6,33,8
335,12424,690,13871,Foreign,PG,2.99,1,7,33,8
275,13808,690,15255,Foreign,PG,2.99,1,2,34,8
44,14191,690,15638,Foreign,PG,3.98,2,3,7,2
576,2480,700,3931,Games,PG,4.99,1,4,27,7
313,6686,700,8133,Games,PG,4.99,1,5,30,7
451,7282,700,8729,Games,PG,4.99,1,6,30,7
240,11724,700,13171,Games,PG,4.99,1,6,33,8
126,11990,700,13437,Games,PG,6.99,1,6,33,8
185,718,792,1974,Foreign,PG-13,2.99,2,6,24,6
234,948,792,2242,Foreign,PG-13,2.99,2,7,24,6
499,1128,792,2446,Foreign,PG-13,4.99,2,7,24,6
459,3071,792,4522,Foreign,PG-13,2.99,2,6,27,7
199,3134,792,4585,Foreign,PG-13,2.99,2,6,27,7
300,4192,792,5639,Foreign,PG-13,2.99,2,1,27,7
430,6692,792,8139,Foreign,PG-13,2.99,2,5,30,7
42,6774,792,8221,Foreign,PG-13,2.99,2,5,30,7
400,8276,792,9723,Foreign,PG-13,2.99,2,1,30,7
74,11657,792,13104,Foreign,PG-13,2.99,2,3,7,2
291,12236,792,13683,Foreign,PG-13,2.99,2,7,33,8
60,14452,792,15899,Foreign,PG-13,2.99,2,3,34,8
2,275,309,1474,Comedy,PG,9.99,1,4,24,6
123,945,309,2238,Comedy,PG,3.99,2,7,24,6
66,1659,309,3048,Comedy,PG,4.99,2,2,25,6
197,3429,309,4876,Comedy,PG,2.99,1,6,27,7
558,3925,309,5372,Comedy,PG,6.99,1,7,27,7
297,4948,309,6395,Comedy,PG,5.99,2,2,28,7
104,5075,309,6522,Comedy,PG,5.99,2,3,28,7
228,7485,309,8932,Comedy,PG,2.99,2,7,30,7
334,7697,309,9144,Comedy,PG,4.99,1,7,30,7
102,8801,309,10248,Comedy,PG,6.99,1,2,31,8
272,9979,309,11426,Comedy,PG,2.99,2,3,31,8
419,10319,309,11766,Comedy,PG,2.99,1,4,33,8
64,10891,309,12338,Comedy,PG,2.99,2,5,33,8
53,13368,309,14815,Comedy,PG,2.99,2,2,34,8
381,13909,309,15356,Comedy,PG,2.99,1,2,34,8
183,844,329,2118,Children,NC-17,5.99,2,6,24,6
130,2446,329,3897,Children,NC-17,4.99,2,4,27,7
331,3699,329,5146,Children,NC-17,2.99,2,7,27,7
200,5217,329,6664,Children,NC-17,2.99,2,3,28,7
373,7304,329,8751,Children,NC-17,2.99,2,6,30,7
26,7883,329,9330,Children,NC-17,2.99,2,7,30,7
310,9006,329,10453,Children,NC-17,2.99,2,2,31,8
142,9959,329,11406,Children,NC-17,2.99,2,3,31,8
223,10728,329,12175,Children,NC-17,2.99,2,5,33,8
523,13015,329,14462,Children,NC-17,2.99,2,1,33,8
574,13762,329,15209,Children,NC-17,2.99,2,2,34,8
432,14507,329,15954,Children,NC-17,2.99,2,3,34,8
61,280,868,1480,Family,PG,4.99,1,4,24,6
379,1357,868,2710,Family,PG,4.99,1,1,24,6
117,2454,868,3905,Family,PG,6.99,1,4,27,7
373,4051,868,5498,Family,PG,6.99,1,1,27,7
238,6500,868,7947,Family,PG,8.99,1,5,30,7
491,7657,868,9104,Family,PG,4.99,1,7,30,7
567,9256,868,10703,Family,PG,7.99,1,2,31,8
560,9281,868,10728,Family,PG,7.99,1,2,31,8
419,10199,868,11646,Family,PG,4.99,1,4,33,8
28,10571,868,12018,Family,PG,5.99,1,4,33,8
147,12377,868,13824,Family,PG,4.99,1,7,33,8
94,12498,868,13945,Family,PG,8.99,1,7,33,8
375,4495,100,5942,Family,PG-13,2.99,1,1,27,7
512,8308,100,9755,Family,PG-13,4.99,1,1,30,7
286,9176,100,10623,Family,PG-13,2.99,1,2,31,8
317,11372,100,12819,Family,PG-13,2.99,1,6,33,8
205,12447,100,13894,Family,PG-13,2.99,1,7,33,8
508,2206,252,3657,Action,NC-17,4.99,2,4,27,7
425,4118,252,5565,Action,NC-17,0.99,2,1,27,7
560,4960,252,6407,Action,NC-17,4.99,2,2,28,7
165,5529,252,6976,Action,NC-17,3.99,2,4,30,7
252,7531,252,8978,Action,NC-17,0.99,2,7,30,7
444,8908,252,10355,Action,NC-17,0.99,2,2,31,8
22,9282,252,10729,Action,NC-17,0.99,2,2,31,8
381,10486,252,11933,Action,NC-17,0.99,2,4,33,8
327,11378,252,12825,Action,NC-17,2.99,2,6,33,8
371,13916,252,15363,Action,NC-17,3.99,2,2,34,8
238,14478,252,15925,Action,NC-17,1.99,2,3,34,8
59,1212,378,2540,Family,G,0.99,1,1,24,6
444,1501,378,2868,Family,G,2.99,1,2,25,6
301,2576,378,4027,Family,G,0.99,2,5,27,7
105,3926,378,5373,Family,G,1.99,1,7,27,7
181,3934,378,5381,Family,G,0.99,1,7,27,7
382,4239,378,5686,Family,G,0.99,1,1,27,7
464,4844,378,6291,Family,G,0.99,2,2,28,7
538,4882,378,6329,Family,G,0.99,2,2,28,7
103,5668,378,7115,Family,G,0.99,2,4,30,7
547,6096,378,7543,Family,G,3.99,2,4,30,7
58,7685,378,9132,Family,G,0.99,2,7,30,7
139,8167,378,9614,Family,G,0.99,1,1,30,7
309,9345,378,10792,Family,G,0.99,1,2,31,8
445,9901,378,11348,Family,G,0.99,1,3,31,8
487,11014,378,12461,Family,G,0.99,2,5,33,8
577,11220,378,12667,Family,G,0.99,2,5,33,8
256,12232,378,13679,Family,G,0.99,1,7,33,8
365,12484,378,13931,Family,G,0.99,1,7,33,8
257,14156,378,15603,Family,G,2.99,1,3,34,8
347,14374,378,15821,Family,G,0.99,2,3,34,8
581,702,403,1956,Animation,G,3.99,1,6,24,6
351,1277,403,2616,Animation,G,0.99,2,1,24,6
429,1936,403,3374,Animation,G,0.99,1,3,25,6
476,2526,403,3977,Animation,G,5.99,1,4,27,7
288,3427,403,4874,Animation,G,4.99,2,6,27,7
169,4009,403,5456,Animation,G,0.99,2,7,27,7
574,5073,403,6520,Animation,G,2.99,2,3,28,7
463,5179,403,6626,Animation,G,0.99,1,3,28,7
591,6546,403,7993,Animation,G,4.99,1,5,30,7
85,6568,403,8015,Animation,G,4.99,1,5,30,7
338,7600,403,9047,Animation,G,5.99,2,7,30,7
471,7971,403,9418,Animation,G,5.99,1,7,30,7
135,9828,403,11275,Animation,G,3.99,2,3,31,8
59,9964,403,11411,Animation,G,6.99,2,3,31,8
405,10874,403,12321,Animation,G,5.99,1,5,33,8
479,11711,403,13158,Animation,G,2.99,1,6,33,8
203,12077,403,13524,Animation,G,3.99,2,7,33,8
167,12829,403,14276,Animation,G,2.99,2,1,33,8
77,13185,403,14632,Animation,G,2.99,2,1,33,8
103,14578,403,16025,Animation,G,3.99,1,3,34,8
112,716,434,1972,Classics,NC-17,2.99,1,6,24,6
110,907,434,2196,Classics,NC-17,6.99,2,7,24,6
372,1767,434,3173,Classics,NC-17,3.99,2,2,25,6
9,2721,434,4172,Classics,NC-17,2.99,1,5,27,7
107,2823,434,4274,Classics,NC-17,2.99,2,5,27,7
245,4353,434,5800,Classics,NC-17,3.99,2,1,27,7
450,4374,434,5821,Classics,NC-17,2.99,1,1,27,7
139,6303,434,7750,Classics,NC-17,2.99,1,5,30,7
219,7567,434,9014,Classics,NC-17,6.99,2,7,30,7
464,7954,434,9401,Classics,NC-17,7.99,2,7,30,7
43,8608,434,10055,Classics,NC-17,6.99,1,1,30,7
130,9098,434,10545,Classics,NC-17,2.99,1,2,31,8
196,10337,434,11784,Classics,NC-17,2.99,1,4,33,8
194,12078,434,13525,Classics,NC-17,2.99,1,7,33,8
560,13333,434,14780,Classics,NC-17,2.99,1,2,34,8
79,13358,434,14805,Classics,NC-17,2.99,2,2,34,8
34,13644,434,15091,Classics,NC-17,5.99,2,2,34,8
397,215,583,1406,Animation,PG-13,6.99,2,4,24,6
475,523,583,1756,Animation,PG-13,8.99,2,5,24,6
227,2267,583,3718,Animation,PG-13,4.99,2,4,27,7
389,4871,583,6318,Animation,PG-13,2.99,2,2,28,7
374,8558,583,10005,Animation,PG-13,6.99,2,1,30,7
120,8914,583,10361,Animation,PG-13,3.99,2,2,31,8
109,10309,583,11756,Animation,PG-13,2.99,2,4,33,8
569,11117,583,12564,Animation,PG-13,3.99,2,5,33,8
85,28,491,1193,Children,NC-17,0.99,2,4,24,6
215,814,491,2083,Children,NC-17,2.99,2,6,24,6
574,1290,491,2629,Children,NC-17,0.99,2,1,24,6
449,1344,491,2694,Children,NC-17,0.99,1,1,24,6
331,2205,491,3656,Children,NC-17,2.99,1,4,27,7
39,2748,491,4199,Children,NC-17,5.99,2,5,27,7
327,3697,491,5144,Children,NC-17,5.99,1,7,27,7
165,4445,491,5892,Children,NC-17,3.99,2,1,27,7
260,5089,491,6536,Children,NC-17,3.99,2,3,28,7
124,6276,491,7723,Children,NC-17,2.99,2,5,30,7
459,6472,491,7919,Children,NC-17,3.99,2,5,30,7
501,7839,491,9286,Children,NC-17,3.99,2,7,30,7
253,9382,491,10829,Children,NC-17,2.99,1,2,31,8
8,9537,491,10984,Children,NC-17,3.99,2,3,31,8
142,9960,491,11407,Children,NC-17,5.99,1,3,31,8
315,11669,491,13116,Children,NC-17,3.99,2,6,33,8
341,11974,491,13421,Children,NC-17,2.99,2,6,33,8
130,12509,491,13956,Children,NC-17,0.99,1,7,33,8
482,12538,491,13985,Children,NC-17,1.99,2,7,33,8
9,12662,491,14109,Children,NC-17,0.99,1,1,33,8
343,14442,491,15889,Children,NC-17,3.99,2,3,34,8
99,1125,635,2442,Family,NC-17,0.99,2,7,24,6
29,1267,635,2601,Family,NC-17,0.99,2,1,24,6
378,2599,635,4050,Family,NC-17,0.99,2,5,27,7
556,4272,635,5719,Family,NC-17,0.99,2,1,27,7
44,5229,635,6676,Family,NC-17,0.99,2,3,28,7
412,5944,635,7391,Family,NC-17,0.99,2,4,30,7
292,6113,635,7560,Family,NC-17,0.99,2,4,30,7
199,6132,635,7579,Family,NC-17,2.99,2,4,30,7
462,9767,635,11214,Family,NC-17,0.99,2,3,31,8
180,12505,635,13952,Family,NC-17,0.99,2,7,33,8
411,13367,635,14814,Family,NC-17,2.99,2,2,34,8
202,13521,635,14968,Family,NC-17,2.99,2,2,34,8
234,14337,635,15784,Family,NC-17,1.99,2,3,34,8
217,1036,647,2348,Games,NC-17,0.99,1,7,24,6
394,1616,647,2998,Games,NC-17,2.99,1,2,25,6
17,1914,647,3345,Games,NC-17,0.99,2,3,25,6
450,2049,647,3500,Games,NC-17,0.99,2,4,27,7
490,2362,647,3813,Games,NC-17,2.99,1,4,27,7
470,2613,647,4064,Games,NC-17,3.99,2,5,27,7
51,5183,647,6630,Games,NC-17,0.99,1,3,28,7
299,5351,647,6798,Games,NC-17,0.99,1,3,28,7
435,6754,647,8201,Games,NC-17,0.99,2,5,30,7
321,6787,647,8234,Games,NC-17,0.99,1,6,30,7
366,7405,647,8852,Games,NC-17,3.99,1,6,30,7
298,8701,647,10148,Games,NC-17,0.99,2,1,30,7
470,9206,647,10653,Games,NC-17,2.99,1,2,31,8
517,11084,647,12531,Games,NC-17,1.99,2,5,33,8
599,12781,647,14228,Games,NC-17,1.99,1,1,33,8
61,14179,647,15626,Games,NC-17,0.99,1,3,34,8
104,14226,647,15673,Games,NC-17,0.99,2,3,34,8
517,14248,647,15695,Games,NC-17,0.99,1,3,34,8
213,1381,53,2736,Children,PG-13,9.99,1,1,24,6
468,1500,53,2867,Children,PG-13,9.99,2,2,25,6
84,1814,53,3227,Children,PG-13,4.99,2,3,25,6
50,1819,53,3232,Children,PG-13,4.99,1,3,25,6
232,2107,53,3558,Children,PG-13,9.99,1,4,27,7
548,2701,53,4152,Children,PG-13,7.99,1,5,27,7
507,3356,53,4803,Children,PG-13,8.99,2,6,27,7
51,5216,53,6663,Children,PG-13,8.99,2,3,28,7
246,5782,53,7229,Children,PG-13,5.99,1,4,30,7
589,6497,53,7944,Children,PG-13,9.99,2,5,30,7
18,6625,53,8072,Children,PG-13,8.99,2,5,30,7
446,7400,53,8847,Children,PG-13,8.99,1,6,30,7
513,10368,53,11815,Children,PG-13,9.99,1,4,33,8
207,11812,53,13259,Children,PG-13,10.99,2,6,33,8
122,12960,53,14407,Children,PG-13,9.99,1,1,33,8
312,14373,53,15820,Children,PG-13,9.99,2,3,34,8
582,1672,267,3068,Classics,PG-13,0.99,2,2,25,6
27,2948,267,4399,Classics,PG-13,0.99,2,5,27,7
100,3135,267,4586,Classics,PG-13,0.99,1,6,27,7
282,3157,267,4604,Classics,PG-13,0.99,1,6,27,7
428,4026,267,5473,Classics,PG-13,2.99,2,7,27,7
166,4523,267,5970,Classics,PG-13,0.99,1,2,28,7
367,5287,267,6734,Classics,PG-13,5.99,2,3,28,7
321,5606,267,7053,Classics,PG-13,4.99,2,4,30,7
117,5787,267,7234,Classics,PG-13,0.99,2,4,30,7
476,6756,267,8203,Classics,PG-13,5.99,1,5,30,7
110,7779,267,9226,Classics,PG-13,0.99,2,7,30,7
390,8765,267,10212,Classics,PG-13,4.99,1,2,31,8
81,8861,267,10308,Classics,PG-13,0.99,1,2,31,8
242,8995,267,10442,Classics,PG-13,3.99,2,2,31,8
496,9331,267,10778,Classics,PG-13,4.99,1,2,31,8
542,10453,267,11900,Classics,PG-13,2.99,2,4,33,8
54,11129,267,12576,Classics,PG-13,2.99,2,5,33,8
404,11342,267,12789,Classics,PG-13,5.99,1,6,33,8
6,11612,267,13059,Classics,PG-13,1.99,1,6,33,8
49,12998,267,14445,Classics,PG-13,1.99,1,1,33,8
227,13260,267,14707,Classics,PG-13,0.99,2,1,33,8
472,13732,267,15179,Classics,PG-13,0.99,1,2,34,8
387,14496,267,15943,Classics,PG-13,0.99,2,3,34,8
390,692,508,1944,Games,NC-17,4.99,2,6,24,6
73,3773,508,5220,Games,NC-17,4.99,2,7,27,7
53,5833,508,7280,Games,NC-17,0.99,2,4,30,7
40,9178,508,10625,Games,NC-17,0.99,2,2,31,8
470,10585,508,12032,Games,NC-17,0.99,2,4,33,8
462,13441,508,14888,Games,NC-17,4.99,2,2,34,8
569,442,547,1666,Documentary,R,5.99,2,5,24,6
462,1892,547,3316,Documentary,R,4.99,2,3,25,6
259,2954,547,4405,Documentary,R,2.99,2,5,27,7
205,4775,547,6222,Documentary,R,2.99,2,2,28,7
489,5098,547,6545,Documentary,R,5.99,1,3,28,7
313,5415,547,6862,Documentary,R,2.99,1,3,28,7
287,6268,547,7715,Documentary,R,6.99,1,5,30,7
77,7861,547,9308,Documentary,R,2.99,2,7,30,7
523,7961,547,9408,Documentary,R,5.99,2,7,30,7
481,9917,547,11364,Documentary,R,5.99,1,3,31,8
565,10137,547,11584,Documentary,R,3.99,1,4,33,8
290,13277,547,14724,Documentary,R,4.99,2,1,33,8
122,13662,547,15109,Documentary,R,7.99,1,2,34,8
447,1355,651,2707,Documentary,G,0.99,1,1,24,6
32,1792,651,3202,Documentary,G,0.99,1,3,25,6
240,1942,651,3380,Documentary,G,5.99,2,3,25,6
